,feature_id,feature_name
3511,ENSG00000164062,APEH
3512,ENSG00000173531,MST1
3513,ENSG00000164068,RNF123
3514,ENSG00000176020,AMIGO3
3515,ENSG00000173540,GMPPB
3516,ENSG00000176095,IP6K1
3517,ENSG00000187492,CDHR4
3518,ENSG00000185614,INKA1
3519,ENSG00000182179,UBA7
3520,ENSG00000183763,TRAIP
3521,ENSG00000164076,CAMKV
3522,ENSG00000164078,MST1R
3523,ENSG00000164077,MON1A
3524,ENSG00000004534,RBM6
3525,ENSG00000003756,RBM5
3526,ENSG00000001617,SEMA3F
3527,ENSG00000114349,GNAT1
3528,ENSG00000188338,SLC38A3
3529,ENSG00000114353,GNAI2
3530,ENSG00000012171,SEMA3B
3531,ENSG00000179564,LSMEM2
3532,ENSG00000214706,IFRD2
3533,ENSG00000186792,HYAL3
3534,ENSG00000243477,NAA80
3535,ENSG00000114378,HYAL1
3536,ENSG00000068001,HYAL2
3537,ENSG00000114383,TUSC2
3538,ENSG00000068028,RASSF1
3539,ENSG00000004838,ZMYND10
3540,ENSG00000114388,NPRL2
3541,ENSG00000126062,TMEM115
3542,ENSG00000007402,CACNA2D2
3543,ENSG00000088543,C3orf18
3544,ENSG00000114735,HEMK1
3545,ENSG00000114737,CISH
3546,ENSG00000114738,MAPKAPK3
3547,ENSG00000088538,DOCK3
3548,ENSG00000145050,MANF
3549,ENSG00000259956,RBM15B
3550,ENSG00000145041,DCAF1
3551,ENSG00000164080,RAD54L2
3552,ENSG00000164081,TEX264
3553,ENSG00000164082,GRM2
3554,ENSG00000214686,IQCF6
3555,ENSG00000229972,IQCF3
3556,ENSG00000184345,IQCF2
3557,ENSG00000214681,IQCF5
3558,ENSG00000173389,IQCF1
3559,ENSG00000114767,RRP9
3560,ENSG00000041880,PARP3
3561,ENSG00000180929,GPR62
3562,ENSG00000090097,PCBP4
3563,ENSG00000114779,ABHD14B
3564,ENSG00000248487,ABHD14A
3565,ENSG00000243989,ACY1
3566,ENSG00000162244,RPL29
3567,ENSG00000164086,DUSP7
3568,ENSG00000164087,POC1A
3569,ENSG00000023330,ALAS1
3570,ENSG00000239732,TLR9
3571,ENSG00000247596,TWF2
3572,ENSG00000164088,PPM1M
3573,ENSG00000164091,WDR82
3574,ENSG00000168237,GLYCTK
3575,ENSG00000114841,DNAH1
3576,ENSG00000163930,BAP1
3577,ENSG00000010318,PHF7
3578,ENSG00000010319,SEMA3G
3579,ENSG00000114854,TNNC1
3580,ENSG00000010322,NISCH
3581,ENSG00000010327,STAB1
3582,ENSG00000168268,NT5DC2
3583,ENSG00000168273,SMIM4
3584,ENSG00000163939,PBRM1
3585,ENSG00000163938,GNL3
3586,ENSG00000016864,GLT8D1
3587,ENSG00000114902,SPCS1
3588,ENSG00000114904,NEK4
3589,ENSG00000055957,ITIH1
3590,ENSG00000162267,ITIH3
3591,ENSG00000055955,ITIH4
3592,ENSG00000272573,MUSTN1
3593,ENSG00000213533,STIMATE
3594,ENSG00000163935,SFMBT1
3595,ENSG00000163933,RFT1
3596,ENSG00000163932,PRKCD
3597,ENSG00000163931,TKT
3598,ENSG00000272886,DCP1A
3599,ENSG00000157388,CACNA1D
3600,ENSG00000016391,CHDH
3601,ENSG00000056736,IL17RB
3602,ENSG00000113812,ACTR8
3603,ENSG00000113811,SELENOK
3604,ENSG00000157445,CACNA2D3
3605,ENSG00000144771,LRTM1
3606,ENSG00000114251,WNT5A
3607,ENSG00000187672,ERC2
3608,ENSG00000180376,CCDC66
3609,ENSG00000163946,TASOR
3610,ENSG00000163947,ARHGEF3
3611,ENSG00000186451,SPATA12
3612,ENSG00000144730,IL17RD
3613,ENSG00000163666,HESX1
3614,ENSG00000157500,APPL1
3615,ENSG00000239388,ASB14
3616,ENSG00000174844,DNAH12
3617,ENSG00000174840,PDE12
3618,ENSG00000168374,ARF4
3619,ENSG00000174839,DENND6A
3620,ENSG00000163681,SLMAP
3621,ENSG00000136068,FLNB
3622,ENSG00000163687,DNASE1L3
3623,ENSG00000163686,ABHD6
3624,ENSG00000163684,RPP14
3625,ENSG00000255154,HTD2
3626,ENSG00000168297,PXK
3627,ENSG00000168291,PDHB
3628,ENSG00000168301,KCTD6
3629,ENSG00000168306,ACOX2
3630,ENSG00000168309,FAM107A
3631,ENSG00000198643,FAM3D
3632,ENSG00000163689,CFAP20DC
3633,ENSG00000189283,FHIT
3634,ENSG00000144724,PTPRG
3635,ENSG00000114405,C3orf14
3636,ENSG00000153266,FEZF2
3637,ENSG00000163618,CADPS
3638,ENSG00000163630,SYNPR
3639,ENSG00000188817,SNTN
3640,ENSG00000163632,C3orf49
3641,ENSG00000163634,THOC7
3642,ENSG00000163635,ATXN7
3643,ENSG00000163636,PSMD6
3644,ENSG00000163637,PRICKLE2
3645,ENSG00000163638,ADAMTS9
3646,ENSG00000151276,MAGI1
3647,ENSG00000144741,SLC25A26
3648,ENSG00000144749,LRIG1
3649,ENSG00000163376,KBTBD8
3650,ENSG00000172340,SUCLG2
3651,ENSG00000183662,TAFA1
3652,ENSG00000163377,TAFA4
3653,ENSG00000163378,EOGT
3654,ENSG00000144747,TMF1
3655,ENSG00000144744,UBA3
3656,ENSG00000144746,ARL6IP5
3657,ENSG00000163380,LMOD3
3658,ENSG00000114541,FRMD4B
3659,ENSG00000187098,MITF
3660,ENSG00000242120,MDFIC2
3661,ENSG00000114861,FOXP1
3662,ENSG00000163412,EIF4E3
3663,ENSG00000170837,GPR27
3664,ENSG00000163421,PROK2
3665,ENSG00000163602,RYBP
3666,ENSG00000144736,SHQ1
3667,ENSG00000172986,GXYLT2
3668,ENSG00000163605,PPP4R2
3669,ENSG00000255423,EBLN2
3670,ENSG00000121440,PDZRN3
3671,ENSG00000113805,CNTN3
3672,ENSG00000172969,FRG2C
3673,ENSG00000227124,ZNF717
3674,ENSG00000185008,ROBO2
3675,ENSG00000169855,ROBO1
3676,ENSG00000114480,GBE1
3677,ENSG00000175161,CADM2
3678,ENSG00000206538,VGLL3
3679,ENSG00000083937,CHMP2B
3680,ENSG00000064835,POU1F1
3681,ENSG00000179097,HTR1F
3682,ENSG00000163320,CGGBP1
3683,ENSG00000175105,ZNF654
3684,ENSG00000179021,C3orf38
3685,ENSG00000283434,CSNKA2IP
3686,ENSG00000044524,EPHA3
3687,ENSG00000184500,PROS1
3688,ENSG00000169379,ARL13B
3689,ENSG00000178750,STX19
3690,ENSG00000178700,DHFR2
3691,ENSG00000178694,NSUN3
3692,ENSG00000269028,MTRNR2L12
3693,ENSG00000080224,EPHA6
3694,ENSG00000113966,ARL6
3695,ENSG00000080200,CRYBG3
3696,ENSG00000170854,RIOX2
3697,ENSG00000183185,GABRR3
3698,ENSG00000196578,OR5AC2
3699,ENSG00000231192,OR5H1
3700,ENSG00000236032,OR5H14
3701,ENSG00000233412,OR5H15
3702,ENSG00000230301,OR5H6
3703,ENSG00000197938,OR5H2
3704,ENSG00000196098,OR5K4
3705,ENSG00000206536,OR5K3
3706,ENSG00000232382,OR5K1
3707,ENSG00000231861,OR5K2
3708,ENSG00000080822,CLDND1
3709,ENSG00000154165,GPR15
3710,ENSG00000080819,CPOX
3711,ENSG00000064225,ST3GAL6
3712,ENSG00000057019,DCBLD2
3713,ENSG00000144810,COL8A1
3714,ENSG00000184220,CMSS1
3715,ENSG00000168386,FILIP1L
3716,ENSG00000036054,TBC1D23
3717,ENSG00000114021,NIT2
3718,ENSG00000154174,TOMM70
3719,ENSG00000206535,LNP1
3720,ENSG00000181458,TMEM45A
3721,ENSG00000144820,ADGRG7
3722,ENSG00000114354,TFG
3723,ENSG00000154175,ABI3BP
3724,ENSG00000081148,IMPG2
3725,ENSG00000138468,SENP7
3726,ENSG00000174173,TRMT10C
3727,ENSG00000081154,PCNP
3728,ENSG00000066422,ZBTB11
3729,ENSG00000114391,RPL24
3730,ENSG00000182504,CEP97
3731,ENSG00000144815,NXPE3
3732,ENSG00000144802,NFKBIZ
3733,ENSG00000170044,ZPLD1
3734,ENSG00000170017,ALCAM
3735,ENSG00000114423,CBLB
3736,ENSG00000138483,CCDC54
3737,ENSG00000114439,BBX
3738,ENSG00000196776,CD47
3739,ENSG00000114446,IFT57
3740,ENSG00000114455,HHLA2
3741,ENSG00000144821,MYH15
3742,ENSG00000163507,CIP2A
3743,ENSG00000198919,DZIP3
3744,ENSG00000163515,RETNLB
3745,ENSG00000163519,TRAT1
3746,ENSG00000138472,GUCA1C
3747,ENSG00000114487,MORC1
3748,ENSG00000241224,C3orf85
3749,ENSG00000163530,DPPA2
3750,ENSG00000121570,DPPA4
3751,ENSG00000177707,NECTIN3
3752,ENSG00000153283,CD96
3753,ENSG00000177494,ZBED2
3754,ENSG00000240891,PLCXD2
3755,ENSG00000144824,PHLDB2
3756,ENSG00000144827,ABHD10
3757,ENSG00000144834,TAGLN3
3758,ENSG00000176040,TMPRSS7
3759,ENSG00000114529,C3orf52
3760,ENSG00000174500,GCSAM
3761,ENSG00000172139,SLC9C1
3762,ENSG00000091972,CD200
3763,ENSG00000186265,BTLA
3764,ENSG00000144848,ATG3
3765,ENSG00000138459,SLC35A5
3766,ENSG00000091986,CCDC80
3767,ENSG00000206531,CD200R1L
3768,ENSG00000163606,CD200R1
3769,ENSG00000163607,GTPBP8
3770,ENSG00000163608,NEPRO
3771,ENSG00000144857,BOC
3772,ENSG00000206530,CFAP44
3773,ENSG00000163611,SPICE1
3774,ENSG00000072858,SIDT1
3775,ENSG00000176542,USF3
3776,ENSG00000121579,NAA50
3777,ENSG00000114573,ATP6V1A
3778,ENSG00000178075,GRAMD1C
3779,ENSG00000184307,ZDHHC23
3780,ENSG00000163617,CCDC191
3781,ENSG00000151576,QTRT2
3782,ENSG00000151577,DRD3
3783,ENSG00000174255,ZNF80
3784,ENSG00000181847,TIGIT
3785,ENSG00000181722,ZBTB20
3786,ENSG00000172020,GAP43
3787,ENSG00000185565,LSAMP
3788,ENSG00000144847,IGSF11
3789,ENSG00000163424,TEX55
3790,ENSG00000114638,UPK1B
3791,ENSG00000121578,B4GALT4
3792,ENSG00000031081,ARHGAP31
3793,ENSG00000176142,TMEM39A
3794,ENSG00000163389,POGLUT1
3795,ENSG00000113845,TIMMDC1
3796,ENSG00000121594,CD80
3797,ENSG00000144843,ADPRH
3798,ENSG00000144837,PLA1A
3799,ENSG00000121577,POPDC2
3800,ENSG00000138495,COX17
3801,ENSG00000183833,CFAP91
3802,ENSG00000144852,NR1I2
3803,ENSG00000082701,GSK3B
3804,ENSG00000175697,GPR156
3805,ENSG00000163428,LRRC58
3806,ENSG00000163430,FSTL1
3807,ENSG00000065518,NDUFB4
3808,ENSG00000113924,HGD
3809,ENSG00000144840,RABL3
3810,ENSG00000153767,GTF2E1
3811,ENSG00000145087,STXBP5L
3812,ENSG00000051341,POLQ
3813,ENSG00000186103,ARGFX
3814,ENSG00000163833,FBXO40
3815,ENSG00000180353,HCLS1
3816,ENSG00000173230,GOLGB1
3817,ENSG00000173226,IQCB1
3818,ENSG00000145088,EAF2
3819,ENSG00000163406,SLC15A2
3820,ENSG00000145103,ILDR1
3821,ENSG00000114013,CD86
3822,ENSG00000036828,CASR
3823,ENSG00000121552,CSTA
3824,ENSG00000160124,MIX23
3825,ENSG00000114023,FAM162A
3826,ENSG00000196981,WDR5B
3827,ENSG00000114030,KPNA1
3828,ENSG00000138496,PARP9
3829,ENSG00000163840,DTX3L
3830,ENSG00000173200,PARP15
3831,ENSG00000173193,PARP14
3832,ENSG00000169087,HSPBAP1
3833,ENSG00000138463,SLC49A4
3834,ENSG00000082684,SEMA5B
3835,ENSG00000065485,PDIA5
3836,ENSG00000121542,SEC22A
3837,ENSG00000173175,ADCY5
3838,ENSG00000206527,HACD2
3839,ENSG00000065534,MYLK
3840,ENSG00000175455,CCDC14
3841,ENSG00000065371,ROPN1
3842,ENSG00000160145,KALRN
3843,ENSG00000114491,UMPS
3844,ENSG00000082781,ITGB5
3845,ENSG00000173702,MUC13
3846,ENSG00000173706,HEG1
3847,ENSG00000221955,SLC12A8
3848,ENSG00000163848,ZNF148
3849,ENSG00000114520,SNX4
3850,ENSG00000144909,OSBPL11
3851,ENSG00000114547,ROPN1B
3852,ENSG00000114544,SLC41A3
3853,ENSG00000144908,ALDH1L1
3854,ENSG00000163884,KLF15
3855,ENSG00000163885,CFAP100
3856,ENSG00000070476,ZXDC
3857,ENSG00000159650,UROC1
3858,ENSG00000180767,CHST13
3859,ENSG00000180697,C3orf22
3860,ENSG00000197763,TXNRD3
3861,ENSG00000159685,CHCHD6
3862,ENSG00000114554,PLXNA1
3863,ENSG00000214324,C3orf56
3864,ENSG00000239620,PRR20G
3865,ENSG00000163870,TPRA1
3866,ENSG00000073111,MCM2
3867,ENSG00000114631,PODXL2
3868,ENSG00000114626,ABTB1
3869,ENSG00000074416,MGLL
3870,ENSG00000187715,KBTBD12
3871,ENSG00000058262,SEC61A1
3872,ENSG00000175792,RUVBL1
3873,ENSG00000132394,EEFSEC
3874,ENSG00000179407,DNAJB8
3875,ENSG00000179348,GATA2
3876,ENSG00000163902,RPN1
3877,ENSG00000075785,RAB7A
3878,ENSG00000177646,ACAD9
3879,ENSG00000114656,CFAP92
3880,ENSG00000114654,EFCC1
3881,ENSG00000169704,GP9
3882,ENSG00000172780,RAB43
3883,ENSG00000240682,ISY1
3884,ENSG00000169714,CNBP
3885,ENSG00000181789,COPG1
3886,ENSG00000183624,HMCES
3887,ENSG00000184897,H1-10
3888,ENSG00000172771,EFCAB12
3889,ENSG00000129071,MBD4
3890,ENSG00000163913,IFT122
3891,ENSG00000163914,RHO
3892,ENSG00000178804,H1-8
3893,ENSG00000004399,PLXND1
3894,ENSG00000172765,TMCC1
3895,ENSG00000170893,TRH
3896,ENSG00000251287,ALG1L2
3897,ENSG00000172752,COL6A5
3898,ENSG00000206384,COL6A6
3899,ENSG00000196455,PIK3R4
3900,ENSG00000017260,ATP2C1
3901,ENSG00000034533,ASTE1
3902,ENSG00000114670,NEK11
3903,ENSG00000198585,NUDT16
3904,ENSG00000114686,MRPL3
3905,ENSG00000196353,CPNE4
3906,ENSG00000014257,ACP3
3907,ENSG00000138246,DNAJC13
3908,ENSG00000240303,ACAD11
3909,ENSG00000129048,ACKR4
3910,ENSG00000081307,UBA5
3911,ENSG00000113971,NPHP3
3912,ENSG00000144868,TMEM108
3913,ENSG00000170819,BFSP2
3914,ENSG00000091527,CDV3
3915,ENSG00000163781,TOPBP1
3916,ENSG00000091513,TF
3917,ENSG00000144867,SRPRB
3918,ENSG00000154917,RAB6B
3919,ENSG00000174640,SLCO2A1
3920,ENSG00000163785,RYK
3921,ENSG00000114019,AMOTL2
3922,ENSG00000129055,ANAPC13
3923,ENSG00000182923,CEP63
3924,ENSG00000154928,EPHB1
3925,ENSG00000174611,KY
3926,ENSG00000073711,PPP2R3A
3927,ENSG00000174579,MSL2
3928,ENSG00000114054,PCCB
3929,ENSG00000118007,STAG1
3930,ENSG00000168917,SLC35G2
3931,ENSG00000158092,NCK1
3932,ENSG00000174564,IL20RB
3933,ENSG00000168875,SOX14
3934,ENSG00000066405,CLDN18
3935,ENSG00000158163,DZIP1L
3936,ENSG00000118017,A4GNT
3937,ENSG00000138231,DBR1
3938,ENSG00000114098,ARMC8
3939,ENSG00000181322,NME9
3940,ENSG00000158186,MRAS
3941,ENSG00000158220,ESYT3
3942,ENSG00000114107,CEP70
3943,ENSG00000158234,FAIM
3944,ENSG00000051382,PIK3CB
3945,ENSG00000183770,FOXL2
3946,ENSG00000206262,FOXL2NB
3947,ENSG00000206260,PRR23A
3948,ENSG00000175110,MRPS22
3949,ENSG00000184814,PRR23B
3950,ENSG00000233701,PRR23C
3951,ENSG00000184432,COPB2
3952,ENSG00000114113,RBP2
3953,ENSG00000114115,RBP1
3954,ENSG00000163864,NMNAT3
3955,ENSG00000158258,CLSTN2
3956,ENSG00000155890,TRIM42
3957,ENSG00000114120,SLC25A36
3958,ENSG00000175093,SPSB4
3959,ENSG00000155893,PXYLP1
3960,ENSG00000177311,ZBTB38
3961,ENSG00000155903,RASA2
3962,ENSG00000114125,RNF7
3963,ENSG00000114124,GRK7
3964,ENSG00000069849,ATP1B3
3965,ENSG00000114126,TFDP2
3966,ENSG00000175066,GK5
3967,ENSG00000114127,XRN1
3968,ENSG00000175054,ATR
3969,ENSG00000120756,PLS1
3970,ENSG00000144935,TRPC1
3971,ENSG00000163710,PCOLCE2
3972,ENSG00000188582,PAQR9
3973,ENSG00000163714,U2SURP
3974,ENSG00000175040,CHST2
3975,ENSG00000181804,SLC9A9
3976,ENSG00000181744,DIPK2A
3977,ENSG00000152952,PLOD2
3978,ENSG00000114698,PLSCR4
3979,ENSG00000163746,PLSCR2
3980,ENSG00000188313,PLSCR1
3981,ENSG00000231213,PLSCR5
3982,ENSG00000174963,ZIC4
3983,ENSG00000152977,ZIC1
3984,ENSG00000144891,AGTR1
3985,ENSG00000153002,CPB1
3986,ENSG00000163751,CPA3
3987,ENSG00000163754,GYG1
3988,ENSG00000071794,HLTF
3989,ENSG00000163755,HPS3
3990,ENSG00000047457,CP
3991,ENSG00000163762,TM4SF18
3992,ENSG00000169908,TM4SF1
3993,ENSG00000169903,TM4SF4
3994,ENSG00000018408,WWTR1
3995,ENSG00000114744,COMMD2
3996,ENSG00000206199,ANKUB1
3997,ENSG00000082996,RNF13
3998,ENSG00000070087,PFN2
3999,ENSG00000196428,TSC22D2
4000,ENSG00000120742,SERP1
4001,ENSG00000144895,EIF2A
4002,ENSG00000198843,SELENOT
4003,ENSG00000163645,ERICH6
4004,ENSG00000181788,SIAH2
4005,ENSG00000214237,MINDY4B
4006,ENSG00000163646,CLRN1
4007,ENSG00000144893,MED12L
4008,ENSG00000174946,GPR171
4009,ENSG00000174944,P2RY14
4010,ENSG00000138271,GPR87
4011,ENSG00000181631,P2RY13
4012,ENSG00000169313,P2RY12
4013,ENSG00000152580,IGSF10
4014,ENSG00000197953,AADACL2
4015,ENSG00000114771,AADAC
4016,ENSG00000198829,SUCNR1
4017,ENSG00000152601,MBNL1
4018,ENSG00000169860,P2RY1
4019,ENSG00000181467,RAP2B
4020,ENSG00000114790,ARHGEF26
4021,ENSG00000174953,DHX36
4022,ENSG00000174948,GPR149
4023,ENSG00000196549,MME
4024,ENSG00000240045,STRIT1
4025,ENSG00000114805,PLCH1
4026,ENSG00000174928,C3orf33
4027,ENSG00000169359,SLC33A1
4028,ENSG00000163655,GMPS
4029,ENSG00000169282,KCNAB1
4030,ENSG00000114850,SSR3
4031,ENSG00000163659,TIPARP
4032,ENSG00000197980,LEKR1
4033,ENSG00000163660,CCNL1
4034,ENSG00000197415,VEPH1
4035,ENSG00000163661,PTX3
4036,ENSG00000168779,SHOX2
4037,ENSG00000174891,RSRC1
4038,ENSG00000178053,MLF1
4039,ENSG00000168827,GFM1
4040,ENSG00000079257,LXN
4041,ENSG00000118849,RARRES1
4042,ENSG00000118855,MFSD1
4043,ENSG00000283154,IQCJ-SCHIP1
4044,ENSG00000214216,IQCJ
4045,ENSG00000151967,SCHIP1
4046,ENSG00000168811,IL12A
4047,ENSG00000180044,C3orf80
4048,ENSG00000068885,IFT80
4049,ENSG00000113810,SMC4
4050,ENSG00000213186,TRIM59
4051,ENSG00000186432,KPNA4
4052,ENSG00000179674,ARL14
4053,ENSG00000163590,PPM1L
4054,ENSG00000169255,B3GALNT1
4055,ENSG00000169251,NMD3
4056,ENSG00000196542,SPTSSB
4057,ENSG00000182447,OTOL1
4058,ENSG00000090402,SI
4059,ENSG00000121871,SLITRK3
4060,ENSG00000114200,BCHE
4061,ENSG00000169064,ZBBX
4062,ENSG00000114204,SERPINI2
4063,ENSG00000174776,WDR49
4064,ENSG00000114209,PDCD10
4065,ENSG00000163536,SERPINI1
4066,ENSG00000173905,GOLIM4
4067,ENSG00000085276,MECOM
4068,ENSG00000184378,ACTRT3
4069,ENSG00000085274,MYNN
4070,ENSG00000171757,LRRC34
4071,ENSG00000188306,LRRIQ4
4072,ENSG00000114248,LRRC31
4073,ENSG00000187033,SAMD7
4074,ENSG00000008952,SEC62
4075,ENSG00000173890,GPR160
4076,ENSG00000173889,PHC3
4077,ENSG00000163558,PRKCI
4078,ENSG00000136603,SKIL
4079,ENSG00000013297,CLDN11
4080,ENSG00000013293,SLC7A14
4081,ENSG00000163584,RPL22L1
4082,ENSG00000163577,EIF5A2
4083,ENSG00000163581,SLC2A2
4084,ENSG00000154310,TNIK
4085,ENSG00000075651,PLD1
4086,ENSG00000186329,TMEM212
4087,ENSG00000075420,FNDC3B
4088,ENSG00000121853,GHSR
4089,ENSG00000121858,TNFSF10
4090,ENSG00000144959,NCEH1
4091,ENSG00000114346,ECT2
4092,ENSG00000144962,SPATA16
4093,ENSG00000169760,NLGN1
4094,ENSG00000177694,NAALADL2
4095,ENSG00000177565,TBL1XR1
4096,ENSG00000197584,KCNMB2
4097,ENSG00000172667,ZMAT3
4098,ENSG00000121879,PIK3CA
4099,ENSG00000171121,KCNMB3
4100,ENSG00000121864,ZNF639
4101,ENSG00000171109,MFN1
4102,ENSG00000114450,GNB4
4103,ENSG00000136518,ACTL6A
4104,ENSG00000136522,MRPL47
4105,ENSG00000136521,NDUFB5
4106,ENSG00000058056,USP13
4107,ENSG00000114757,PEX5L
4108,ENSG00000163728,TTC14
4109,ENSG00000114416,FXR1
4110,ENSG00000205981,DNAJC19
4111,ENSG00000181449,SOX2
4112,ENSG00000058063,ATP11B
4113,ENSG00000043093,DCUN1D1
4114,ENSG00000078070,MCCC1
4115,ENSG00000078081,LAMP3
4116,ENSG00000053524,MCF2L2
4117,ENSG00000176597,B3GNT5
4118,ENSG00000172578,KLHL6
4119,ENSG00000114796,KLHL24
4120,ENSG00000163872,YEATS2
4121,ENSG00000180834,MAP6D1
4122,ENSG00000175193,PARL
4123,ENSG00000114770,ABCC5
4124,ENSG00000186090,HTR3D
4125,ENSG00000178084,HTR3C
4126,ENSG00000186038,HTR3E
4127,ENSG00000145191,EIF2B5
4128,ENSG00000161202,DVL3
4129,ENSG00000161203,AP2M1
4130,ENSG00000161204,ABCF3
4131,ENSG00000145198,VWA5B2
4132,ENSG00000214160,ALG3
4133,ENSG00000284753,EEF1AKMT4
4134,ENSG00000163888,CAMK2N2
4135,ENSG00000145194,ECE2
4136,ENSG00000175166,PSMD2
4137,ENSG00000114867,EIF4G1
4138,ENSG00000175182,FAM131A
4139,ENSG00000114859,CLCN2
4140,ENSG00000163882,POLR2H
4141,ENSG00000090534,THPO
4142,ENSG00000090539,CHRD
4143,ENSG00000182580,EPHB3
4144,ENSG00000177383,MAGEF1
4145,ENSG00000156931,VPS8
4146,ENSG00000187068,C3orf70
4147,ENSG00000113790,EHHADH
4148,ENSG00000073803,MAP3K13
4149,ENSG00000163900,TMEM41A
4150,ENSG00000163898,LIPH
4151,ENSG00000163904,SENP2
4152,ENSG00000073792,IGF2BP2
4153,ENSG00000136527,TRA2B
4154,ENSG00000244405,ETV5
4155,ENSG00000058866,DGKG
4156,ENSG00000213139,CRYGS
4157,ENSG00000113838,TBCCD1
4158,ENSG00000090520,DNAJB11
4159,ENSG00000145192,AHSG
4160,ENSG00000090512,FETUB
4161,ENSG00000113905,HRG
4162,ENSG00000113889,KNG1
4163,ENSG00000156976,EIF4A2
4164,ENSG00000163918,RFC4
4165,ENSG00000181092,ADIPOQ
4166,ENSG00000073849,ST6GAL1
4167,ENSG00000163923,RPL39L
4168,ENSG00000175077,RTP1
4169,ENSG00000127241,MASP1
4170,ENSG00000136514,RTP4
4171,ENSG00000157005,SST
4172,ENSG00000198471,RTP2
4173,ENSG00000113916,BCL6
4174,ENSG00000145012,LPP
4175,ENSG00000188001,TPRG1
4176,ENSG00000073282,TP63
4177,ENSG00000090530,P3H2
4178,ENSG00000163347,CLDN1
4179,ENSG00000113946,CLDN16
4180,ENSG00000198398,TMEM207
4181,ENSG00000196083,IL1RAP
4182,ENSG00000205835,GMNC
4183,ENSG00000188729,OSTN
4184,ENSG00000188958,UTS2B
4185,ENSG00000152492,CCDC50
4186,ENSG00000253548,PYDC2
4187,ENSG00000114279,FGF12
4188,ENSG00000180611,MB21D2
4189,ENSG00000127252,PLAAT1
4190,ENSG00000187527,ATP13A5
4191,ENSG00000127249,ATP13A4
4192,ENSG00000198836,OPA1
4193,ENSG00000114315,HES1
4194,ENSG00000178772,CPN2
4195,ENSG00000172061,LRRC15
4196,ENSG00000178732,GP5
4197,ENSG00000133657,ATP13A3
4198,ENSG00000145014,TMEM44
4199,ENSG00000041802,LSG1
4200,ENSG00000185112,FAM43A
4201,ENSG00000173950,XXYLT1
4202,ENSG00000114331,ACAP2
4203,ENSG00000184203,PPP1R2
4204,ENSG00000189058,APOD
4205,ENSG00000176945,MUC20
4206,ENSG00000145113,MUC4
4207,ENSG00000061938,TNK2
4208,ENSG00000072274,TFRC
4209,ENSG00000163958,ZDHHC19
4210,ENSG00000163959,SLC51A
4211,ENSG00000161217,PCYT1A
4212,ENSG00000213123,DYNLT2B
4213,ENSG00000145107,TM4SF19
4214,ENSG00000163960,UBXN7
4215,ENSG00000163961,RNF168
4216,ENSG00000214097,SMCO1
4217,ENSG00000185798,WDR53
4218,ENSG00000174013,FBXO45
4219,ENSG00000174004,NRROS
4220,ENSG00000163964,PIGX
4221,ENSG00000174007,CEP19
4222,ENSG00000180370,PAK2
4223,ENSG00000119231,SENP5
4224,ENSG00000114503,NCBP2
4225,ENSG00000270170,NCBP2AS2
4226,ENSG00000119227,PIGZ
4227,ENSG00000163975,MELTF
4228,ENSG00000075711,DLG1
4229,ENSG00000161267,BDH1
4230,ENSG00000145016,RUBCN
4231,ENSG00000122068,FYTTD1
4232,ENSG00000186001,LRCH3
4233,ENSG00000114473,IQCG
4234,ENSG00000182899,RPL35A
4235,ENSG00000185621,LMLN
4236,ENSG00000272602,ZNF595
4237,ENSG00000250312,ZNF718
4238,ENSG00000186777,ZNF732
4239,ENSG00000131127,ZNF141
4240,ENSG00000182903,ZNF721
4241,ENSG00000174227,PIGG
4242,ENSG00000273238,TMEM271
4243,ENSG00000133256,PDE6B
4244,ENSG00000169020,ATP5ME
4245,ENSG00000215375,MYL5
4246,ENSG00000169026,SLC49A3
4247,ENSG00000185619,PCGF3
4248,ENSG00000168993,CPLX1
4249,ENSG00000178950,GAK
4250,ENSG00000127419,TMEM175
4251,ENSG00000145214,DGKQ
4252,ENSG00000145217,SLC26A1
4253,ENSG00000127415,IDUA
4254,ENSG00000127418,FGFRL1
4255,ENSG00000178222,RNF212
4256,ENSG00000159674,SPON2
4257,ENSG00000159692,CTBP1
4258,ENSG00000090316,MAEA
4259,ENSG00000163945,UVSSA
4260,ENSG00000235608,NKX1-1
4261,ENSG00000174137,FAM53A
4262,ENSG00000163950,SLBP
4263,ENSG00000013810,TACC3
4264,ENSG00000168936,TMEM129
4265,ENSG00000068078,FGFR3
4266,ENSG00000168924,LETM1
4267,ENSG00000109685,NSD2
4268,ENSG00000185049,NELFA
4269,ENSG00000243449,C4orf48
4270,ENSG00000185818,NAT8L
4271,ENSG00000130997,POLN
4272,ENSG00000214367,HAUS3
4273,ENSG00000123933,MXD4
4274,ENSG00000159733,ZFYVE28
4275,ENSG00000206113,CFAP99
4276,ENSG00000063978,RNF4
4277,ENSG00000125386,FAM193A
4278,ENSG00000168884,TNIP2
4279,ENSG00000087266,SH3BP2
4280,ENSG00000087274,ADD1
4281,ENSG00000109736,MFSD10
4282,ENSG00000087269,NOP14
4283,ENSG00000125388,GRK4
4284,ENSG00000197386,HTT
4285,ENSG00000188981,MSANTD1
4286,ENSG00000159788,RGS12
4287,ENSG00000109758,HGFAC
4288,ENSG00000175920,DOK7
4289,ENSG00000163956,LRPAP1
4290,ENSG00000184160,ADRA2C
4291,ENSG00000163982,OTOP1
